x,y,z,x_quat,y_quat,z_quat,w_quat,speed
89624.89303948134,43138.69995178142,0.0,0.0,0.0,0.8429252994421538,0.5286316661600214,15.474068898075554
89624.78246124262,43138.87913042176,0.0,0.0,0.0,0.8423080285814507,0.529530075760664,15.765407169195305
89624.67188300392,43139.05830906211,0.0,0.0,0.0,0.8418109867131475,0.5302534975432772,16.0
89624.56130476522,43139.23748770245,0.0,0.0,0.0,0.84132391610997,0.5309624066040207,16.0
89624.45072652651,43139.4166663428,0.0,0.0,0.0,0.840833327615523,0.531676435795151,16.0
89624.34014828781,43139.595844983145,0.0,0.0,0.0,0.8402536636313473,0.5325201103012452,16.0
89624.22957004911,43139.77502362349,0.0,0.0,0.0,0.8396032705879601,0.533466727728973,16.0
89624.1189918104,43139.95420226384,0.0,0.0,0.0,0.8391180329818027,0.5341729689461077,16.0
89624.0084135717,43140.13338090418,0.0,0.0,0.0,0.8387135602371749,0.5347616605887974,16.0
89623.89783533299,43140.31255954452,0.0,0.0,0.0,0.8380798507444145,0.5356839958690757,16.0
89623.78725709429,43140.49173818487,0.0,0.0,0.0,0.8374105343316025,0.536658155398416,16.0
89623.67667885558,43140.67091682522,0.0,0.0,0.0,0.8368271094403825,0.5375073037332795,16.0
89623.5661006169,43140.85009546557,0.0,0.0,0.0,0.8364365057432606,0.5380758096095185,16.0
89623.4555223782,43141.02927410592,0.0,0.0,0.0,0.8361262501019615,0.5385273725530197,16.0
89623.34494413949,43141.208452746265,0.0,0.0,0.0,0.8355209798872085,0.5394083157605083,16.0
89623.23436590077,43141.38763138661,0.0,0.0,0.0,0.8349111173815088,0.5402959428381391,16.0
89623.12378766207,43141.56681002696,0.0,0.0,0.0,0.834274246301633,0.5412228796643489,16.0
89623.01320942338,43141.7459886673,0.0,0.0,0.0,0.8337232397332156,0.5420248446081006,16.0
89622.90263118467,43141.92516730765,0.0,0.0,0.0,0.8332249270760355,0.5427501159659975,16.0
89622.79205294597,43142.104345948,0.0,0.0,0.0,0.8325766739956013,0.5436936187751934,16.0
89622.68147470728,43142.28352458835,0.0,0.0,0.0,0.8320143309685284,0.5445120834177674,16.0
89622.57089646858,43142.462703228695,0.0,0.0,0.0,0.8317133088044848,0.5449502074560134,16.0
89622.46031822986,43142.64188186904,0.0,0.0,0.0,0.8306655925160069,0.5464751107557511,16.0
89622.34973999116,43142.82106050938,0.0,0.0,0.0,0.8298420877822213,0.5476736843578888,16.0
89622.23916175246,43143.00023914973,0.0,0.0,0.0,0.8292133186828461,0.5485888291207934,16.0
89622.12858351375,43143.17941779008,0.0,0.0,0.0,0.8285085537973813,0.5496145822862291,16.0
89622.01800527505,43143.35859643042,0.0,0.0,0.0,0.8276207503932826,0.5509067396720755,16.0
89621.90742703635,43143.53777507077,0.0,0.0,0.0,0.82676926758822,0.55214603408163,16.0
89621.79684879765,43143.71695371112,0.0,0.0,0.0,0.8259859643374913,0.553286096257686,16.0
89621.68627055894,43143.89613235146,0.0,0.0,0.0,0.8254547997269442,0.5540591821362152,16.0
89621.57569232024,43144.0753109918,0.0,0.0,0.0,0.8247892027437481,0.5550279282052925,16.0
89621.46511408154,43144.25448963215,0.0,0.0,0.0,0.82434564771792,0.5556735023267786,16.0
89621.35453584284,43144.4336682725,0.0,0.0,0.0,0.8234627478966698,0.5569585227713094,16.0
89621.24395760414,43144.612846912845,0.0,0.0,0.0,0.8226547981936945,0.5581344567351489,16.0
89621.13337936543,43144.79202555319,0.0,0.0,0.0,0.8217396386042454,0.5594664298017937,16.0
89621.02280112673,43144.97120419354,0.0,0.0,0.0,0.821201201626755,0.5602501002789116,16.0
89620.91222288803,43145.15038283389,0.0,0.0,0.0,0.8203288432923381,0.5615197780698703,16.0
89620.80164464934,43145.32956147424,0.0,0.0,0.0,0.8196119075499342,0.5625632453627954,16.0
89620.69106641063,43145.50874011458,0.0,0.0,0.0,0.8190689747701335,0.5633534592752438,16.0
89620.58048817191,43145.68791875492,0.0,0.0,0.0,0.8183277001216602,0.5644323507365104,16.0
89620.46990993322,43145.86709739527,0.0,0.0,0.0,0.8172452245710562,0.5660078445578381,16.0
89620.35933169452,43146.04627603562,0.0,0.0,0.0,0.8163421672800234,0.5673222032807981,16.0
89620.24875345582,43146.225454675965,0.0,0.0,0.0,0.8153631575675752,0.5687471072909824,16.0
89620.13817521711,43146.40463331631,0.0,0.0,0.0,0.8145376659871234,0.5699485726578761,16.0
89620.02759697841,43146.58381195666,0.0,0.0,0.0,0.8140344121792381,0.5706810356353914,16.0
89619.91701873971,43146.76299059701,0.0,0.0,0.0,0.8135567812032236,0.5713762057490864,16.0
89619.80644050101,43146.94216923736,0.0,0.0,0.0,0.8131780770312749,0.571927392408853,16.0
89619.69586226229,43147.1213478777,0.0,0.0,0.0,0.8125329147122515,0.5728663967557017,16.0
89619.58528402359,43147.30052651805,0.0,0.0,0.0,0.8118326665129807,0.5738855760902667,16.0
89619.4747057849,43147.4797051584,0.0,0.0,0.0,0.8108485056235957,0.575317977403676,16.0
89619.3641275462,43147.65888379874,0.0,0.0,0.0,0.8099848327559594,0.576575013893646,16.0
89619.2535493075,43147.83806243909,0.0,0.0,0.0,0.8094736374378717,0.5773190353772626,16.0
89619.1429710688,43148.01724107943,0.0,0.0,0.0,0.8088750684644466,0.5781902252334616,16.0
89619.03239283008,43148.19641971978,0.0,0.0,0.0,0.8081534179882486,0.5792405546065119,16.0
89618.92181459138,43148.37559836012,0.0,0.0,0.0,0.8076965936880783,0.5799054415519481,16.0
89618.81123635267,43148.55477700047,0.0,0.0,0.0,0.8072508401867031,0.5805542154543796,16.0
89618.70065811397,43148.73395564082,0.0,0.0,0.0,0.8068078299135983,0.581198996713108,16.0
89618.59007987528,43148.91313428117,0.0,0.0,0.0,0.8063453902415996,0.5818720565762748,16.0
89618.47950163658,43149.09231292152,0.0,0.0,0.0,0.8060148634133473,0.5823531233083629,16.0
89618.36892339788,43149.27149156186,0.0,0.0,0.0,0.8056348735782176,0.5829061811922847,16.0
89618.25834515916,43149.450670202204,0.0,0.0,0.0,0.8053430885621186,0.5833308609827553,16.0
